Position,Company,Location,URL
㈜위즈코리아/㈜위즈COK '23년 하반기 신입/경력 사원 모집,(주)위즈코리아,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46406646&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
에스엘 하반기 전자 R&D 대규모 채용(신입),에스엘(주),경기 안양시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46570556&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[서울대병원 1호 스타트업] 의료연구개발/개발자 (수시채용),메디컬아이피(주),서울 종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46590715&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
DKBMC 각 부문별 신입/경력 채용 (Salesforce Solution),(주)디케이비엠시,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46423008&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
포스코홀딩스 미래기술연구원 연구원 채용 (AI/이차전지/수소저탄소 분야),포스코홀딩스(주),경북 포항시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46527288&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
2023년 CSK 경력사원 채용 공고,씨에스케이(주),충남 아산시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46532306&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
2023년도 청년인턴 채용공고,한국투자공사,서울 중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46558100&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
23년 개발ㆍ품질 분야 신입 및 경력 채용,알피니언메디칼시스템,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46562049&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
(주)뉴트리원 하반기 각 부문별 채용,(주)뉴트리원,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46408296&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
㈜마이크로인피니티 수원사업장 정규직 사원 모집,(주)마이크로인피니티,경기 수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46244655&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
정규직 채용 신입/경력 부문 모집 공고,(주)와이솔,경기 오산시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46619122&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[예비 유니콘] 골프 IT 플랫폼 스마트스코어 신입/경력 수시채용,(주)스마트스코어,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45530249&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[현대오토에버] 차량SW/ICT 부문 경력 상시채용,현대오토에버(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46341376&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
2023년 하반기 신입사원 모집,씨제이바이오사이언스(주),서울 중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46554588&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
2023년 각 부문별 신입/경력 채용,(주)파미,대전 유성구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46459362&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
메이크샵 사업부 대규모 인재 모집,(주)커넥트웨이브,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46557559&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[SK쉴더스] RPA 개발 및 운영담당자 채용,에스케이쉴더스(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46612401&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
데이터 엔지니어 (~2년),(주)텐바이텐,서울 종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46552092&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
DT 경력직 상시채용,엘에스전선(주),경기 안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46524351&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[카카오자회사] 카카오공동체 상담시스템 솔루션 개발,(주)디케이테크인,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46392796&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
(주)더캐리 정보혁신부 IT부문별 공개채용,(주)더캐리,서울 용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46253980&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
㈜마이크로인피니티 대전사업장 정규직 사원 모집,(주)마이크로인피니티,대전 유성구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46514679&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[카카오자회사] 공통 플랫폼 운영 및 개발자 채용,(주)디케이테크인,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46583616&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[카카오자회사] 고객향 AI 상담 솔루션 백엔드 개발자,(주)디케이테크인,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46371076&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
[클로봇] 로봇 프로그램 개발자 채용,(주)클로봇,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46608088&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
웹개발자 채용,(주)모니터랩, 서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44499732&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=6ff5bbb3-3731-4de8-b899-d8af9dc61904
감사부문 감사지원팀 데이터분석 인턴,한영회계법인,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46616719&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
DK BMC 플랫폼 서비스 사업부 SI 경력 채용,(주)디케이비엠시,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46476829&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[클로봇] 로봇 프로그램 개발자,(주)클로봇, 경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46605232&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
2차전지/FPD장비 비전S/W 엔지니어 모집 (신입 경력),디에이치(주),경기 수원시 권선구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46616696&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[클라리파이] 기업부설연구소 신입/경력 개발자 채용,(주)클라리파이,서울 종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46569768&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
DSO(PM/PMO/개발자/SaaS 서비스운영자 등) 채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46298087&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[코스닥상장사] 엑셈 APM 솔루션 컨설팅 엔지니어 (신입 또는 경력),(주)엑셈,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46542253&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
Cloud Platform (백엔드  프론트엔드 등) 채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46204382&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[DKBMC] UI/UX 디자이너 경력직 채용,(주)디케이비엠시,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46510220&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
2023년(하) 경력사원 채용(SW분야),한화시스템(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46498732&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
AI연구원 신입/경력 채용,(주)자이언트스텝,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46462417&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
모니터랩 2023년 IT 전문연구요원 채용,(주)모니터랩,서울 구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46463123&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
머신비전 SW개발자/c++/ MFC/OpenCV/기숙사지원,(주)그림,경기 광명시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46261281&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
AI 연구원,한화비전(주), 경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45969441&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
리스크 관리 전문가 채용,한화투자증권(주),서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46613285&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
고객데이터분석/마케팅플랫폼 엔지니어 채용,(주)케이뱅크,서울 중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46550740&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
Product Development(design/Frontend/Backend)채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46204472&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
백엔드 개발자 경력사원 모집,(주)제이엘케이,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46575385&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
지니언스(주) 개발자 모집,지니언스(주),경기 안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46381248&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[경력] MLOps 엔지니어,네이버웹툰(유),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46607409&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
디지털 포렌식 정규전환형 인턴,한영회계법인,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46584839&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[서울역/연봉협의/정규직] 유명기업 웹개발 경력직 채용,템프인(주),서울 중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46502946&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
인공지능 서비스 연구개발자,오케스트로(주), 서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46378368&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
S/W팀 신입 채용,시너스텍(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46473060&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
카메라 BackEnd 개발,한화비전(주), 경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46343397&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[뷰티테크기업] 에이피알 각 부문별 IT/개발직군 모집,(주)에이피알,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46298824&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[리디] 데브옵스 엔지니어,리디(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46598356&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
보안관제  CERT 경력직 채용,에스케이쉴더스(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46578430&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[코스닥상장사] 백엔드 개발자(경력 5년 이상),(주)엑셈,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46582207&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[DKBMC] UI/UX 기획 경력직 채용 (ICT서비스-Web/App/B2B/CRM/Salesforce),(주)디케이비엠시,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46510037&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[건대/월291~416만/정규직] 유명기업 웹개발 경력직 채용,템프인(주),서울 광진구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46432554&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
Global Vision AI Solution - 한화비전 기구설계 채용,한화비전(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46328257&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
Backend 경력 개발자 모집 (클라우드 플랫폼 개발  재택근무),(주)맨텍,서울 성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46608236&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[부산/경력 3년 이상] 데이터분석팀 - 데이터 분석가,트리노드주식회사,부산 해운대구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46509032&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
기업부설연구소 클라우드팀 엔지니어 채용,(주)클라리파이,서울 종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46492136&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
Data Business (Data엔지니어/컨설턴트) 채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46204491&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[리디] 데이터 엔지니어,리디(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46103719&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[베스텔라랩] 프론트엔드 개발자(경기/대구)(병특가능),(주)베스텔라랩, 대구전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469011&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[예비유니콘 골프IT플랫폼] Back-End 개발(Java Spring  MSA/실시간 스트림처리),(주)스마트스코어,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46110678&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
[코스닥상장사]엑셈 APM 솔루션 컨설팅 엔지니어(신입/경력),(주)엑셈,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46558645&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=85f2e323-ec2f-4a4d-8b13-bfe13aceb8df
SW개발 엔지니어,알피니언메디칼시스템,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46586609&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
데이터 사이언티스트(비전/이미지),아이오크롭스(주),서울 서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46503860&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
DA(데이터 분석가  Google Analytics),(주)위메이드, 경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469899&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
보안 솔루션 및 플랫폼 개발자 채용,(주)모니터랩, 서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43381967&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[일진그룹 계열사] SW개발팀 UE파트/AOP(Acoustic Output Power) Engineering 채용,알피니언메디칼시스템,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46520357&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
농업 로봇 - 로봇 PM(엔지니어),아이오크롭스(주),서울 서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46504078&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[Tech] DBA(데이터베이스 관리자),콘텐츠웨이브(주), 서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46189208&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[LINE PLUS] LINE Messaging Anti-Abuse Data Engineer,라인플러스(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46488996&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
S/W팀 경력 채용,시너스텍(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46473183&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
Hybrid&AI Platform Cloud (Architect/Developer/Engineer) 채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46261078&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
AMR Software Engineer,(주)시스콘, 인천전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43982486&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
소프트웨어 개발 직군 채용 공고 신입/경력 채용,(주)한텍,충남 아산시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46560440&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[병역특례] 인공지능연구원 (전문연구요원),(주)제이엘케이,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46534356&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
AWS Managed Service (Enterprise Cloud Engineer) 채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46497372&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[베스텔라랩] 빅데이터 엔지니어(경기/대구)(병특가능),(주)베스텔라랩, 대구전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469004&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
C / Linux 개발자,(주)모니터랩, 서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44500902&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
컨설팅부문 DP팀 (비즈니스 설계 전문가) 컨설턴트 경력직,한영회계법인,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46582417&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[카카오자회사] 디케이테크인 Data Architect 담당자 채용,(주)디케이테크인,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46502338&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[베스텔라랩] 영상분석 개발자(경기/대구)(병특가능),(주)베스텔라랩, 대구전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469002&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[베스텔라랩] 자율주행 연구원(경기/대구)(전문연구요원가능),(주)베스텔라랩, 대구전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46468985&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[파이오링크] 연구소 WAF개발실 개발자 모집 (신입/경력),(주)파이오링크,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46318160&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
MLOps Engineer,(주)쏘카,서울 성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46227080&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[Tech] 데이터 로그 개발자,콘텐츠웨이브(주), 서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46189357&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[휴넷/주4일] AI LAB Data Engineer 영입,(주)휴넷,서울 구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46570729&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
Data Platform Engineer,라인플러스(주),경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46512114&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
DA(데이터 분석가  블록체인),(주)위메이드, 경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469404&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
서비스 보안 담당자 (경력),와디즈(주), 경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46448754&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[자이언트스텝] 사내 정보보안 운영담당자,(주)자이언트스텝,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46455387&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
정보보호담당자(IRM)  채용,메가존클라우드(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46360327&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
[파이오링크] 연구소 ADC 개발실 개발자 모집 (신입/경력),(주)파이오링크,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46318208&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
금융컨설팅부문 Finance팀 (성과/비용관리 등) 컨설턴트 경력직,한영회계법인,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46564502&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=14f01dfe-221a-45db-87c9-e27051a810ab
